la Niña Chole también gorjeó el estribillo de una canción fresca como la mañana	Spanish
De quedara uno solo, estoy a favor de hacerlo monarca	Spanish
شانی دانەخزا لەبن باری ستەم،	Kurdish Sorani
Le dur Solon, levant sur Thespis son-bâton	Frence
نريد لحما	Arabic
Han stod snart på ett stort torg, som utbredde sig framför kyrkan	Swedish
Detta ska ske i form av bokföringsposter	Swedish
Du får i helvete inte kalla kommunkontoret för dårhuset!	Swedish
Kiliçdaroglu berbijêrê serokwezîriyê eşkere kir	Kurdish Kurmanji
Мы наметили ряд первоочередных задач, которые будут рассматриваться в ходе шестьдесят шестой сессии	Russian
I am informed had made what they called tomahawk rights	English
För vår hundrade svensexa!	Swedish
Märkvärdigt att dom inte tutar därute, men det har väl blivit fel i maskin!	Swedish
Стрімкою атакою запорожці зайняли місто і роззброїли червоних	Ukrainian
الإنجليز أكثرهم محافظين	Arabic
La nature humaine est drôlement fichue, tout de même	Frence
Sed û pêncî xwendekarên Kurd li Ukraynayê asê mane	Kurdish Kurmanji
Cinq maisons qui s’activent à chaque nouveau cycle	Frence
Det framhålls också att dagens regler för arbetskraftsinvandring ska värnas	Swedish
تەنها دەمانەوێت یارمەتییان بدەین	Kurdish Sorani
Hon höll på med badminton och friidrott	Swedish
Qui pourrait le dire ?	Frence
كل طالب لديه مقعد خاص به	Arabic
مُهْطِعِينَ مُقْنِعِي رُءُوسِهِمْ لَا يَرْتَدُّ إِلَيْهِمْ طَرْفُهُمْ وَأَفْئِدَتُهُمْ هَوَاءٌ	Arabic
Bahar çiçeğiyle güzeldir	Turkish
Ben oynarım	Turkish
Ona yardım ettim	Turkish
But meanwhile I can go from this villa, monsieur?	English
When I went to bed, I cried	English
Det är Vingsköna, som följer oss!	Swedish
Come poco y cena más, duerme en alto y vivirás	Spanish
Там имели место самые страшные и жестокие формы апартеида и совершались грубейшие нарушения	Russian
Fazla istemeyeceğim	Turkish
لە بارەی ئەخلاق و دین و سیاسەتەوە	Kurdish Sorani
Di bi sîvan û bandora wan de em xebat bikin	Kurdish Kurmanji
Di binê wê de bang da	Kurdish Kurmanji
Лучше быть спокойным за морскую среду, чем потом извиняться за ее уничтожение	Russian
А нема супостата, то ідуть брат на брата	Ukrainian
Malbata ku dayîk, bav, xwişk û bira tê de bi hev re dijîn	Kurdish Kurmanji
Jamais, d’ailleurs, elle ne parlait devant lui de la belle Normande	Frence
Poussière, d’où l’esprit s’élance	Frence
Müsaade et	Turkish
تۆمیش هەمان کاری دەکرد	Kurdish Sorani
ئەم ڤایرۆسە هەڕەشەیەکی گەورە دەبێت لەسەر تەکنەلۆژیا	Kurdish Sorani
Karbidest, divê guh bide nêrînin hemwelatiyê xwe	Kurdish Kurmanji
De har både positiva och negativa erfarenheter av samordnade tjänster	Swedish
No sé si se hace así pero yo lo pruebo a ver	Spanish
Birazdan burada olurlar	Turkish
Tekrar sükûta dalmış olan Ömer’in kolunu sıktı	Turkish
Har vi nu sett hela skogen?	Swedish
Придивляюся до цієї, такої незвичайної в повстанчих частинах, екзекуції	Ukrainian
ذو العرش المجيد	Arabic
استعمل فاضل اسما مستعارا	Arabic
Королева кавалеру подарила каравеллу	Russian
خولەکێک کاتتان ھەیە؟	Kurdish Sorani
Нам необходимо обеспечить интеллектуальную и физическую защиту нашей молодежи	Russian
C’est comme tout le reste, c’est devenu plus franc, plus brutal	Frence
Den kameran filmade honom för knappt en timme sen	Swedish
Et de nouveau elle lui tendit son front	Frence
شێوازێکی سادەی تیا بەکارهاتووە	Kurdish Sorani
Hêdî hêdî bicû	Kurdish Kurmanji
Bugün yanımdan ayrılmanı istemiyorum	Turkish
You know what I mean as well as any man	English
Ну, а все-таки склада собi	Ukrainian
Разом з тим дав наказ переправлятись частинам групи на другий бік	Ukrainian
Bunlara ne lüzum var?	Turkish
Jag lånade av en karlakarl	Swedish
no lo han sido	Spanish
Il faut pourtant que cette femme soit pendue	Frence
Mohammed Khan och jag dansade hela natten	Swedish
What condiments would you like with your meal?	English
Ew zaîf in ji îmanê	Kurdish Kurmanji
We'll get Parsons to shove us into the team	English
Burada kalabilir miyim?	Turkish
Ez şahidê hovîtiya mirovan im, ez nizanim çima ewqasî xwîn erzan e!	Kurdish Kurmanji
Una declaración de principios es exigible, en este caso	Spanish
Buralardan değilsin, değil mi?	Turkish
J’aurais jamais cru ça possible	Frence
بژار کوڕێکی هەرزەکاری ئاسایییە	Kurdish Sorani
Она тетка умная	Russian
У похмурих поглядах не було відповіді	Ukrainian
ڕادیۆکەم پێکرد	Kurdish Sorani
Перестрибнувши ще через один паркан, я опинився на вулиці з хідниками та електричними ліхтарями	Ukrainian
Sizinle konuşmak, birçok şeylerden bahsetmek, münakaşa, kavga etmek…	Turkish
Cependant l’archidiacre haletait	Frence
Geçmişe mazi, yenmişe kuzu derler	Turkish
أهذا كتابك ؟	Arabic
Bir ısırık ister misin?	Turkish
Bunun için hastaneye gelip giden doktorlara, lazım oldukça ufak tefek tercümeler yapıyordum	Turkish
لا أطيق عجرفته	Arabic
كان لدى سامي صوت غريب حقّا	Arabic
وَأَمَرَ بِهِ وَنَهَى عَنْهُ	Arabic
دعني أضيف الماء	Arabic
Ez mamoste me	Kurdish Kurmanji
Bence	Turkish
Ben sigara içmem	Turkish
И, махнув рукой, она не сказала сестре больше ни слова	Russian
Признаки сложной проблемы изменения климата продолжают проявляться в регионе Африканского Рога	Russian
Là est le danger, et un danger terrible	Frence
On l’a vu se vendre	Frence
أحتاج لمزيد من الوقت لأنجز فروضي	Arabic
Ты знаешь?	Russian
L’immense mariage va se faire	Frence
He is so quiet, because there is no one to talk to	English
Divê em li paqijiya xwe miqate bin	Kurdish Kurmanji
Сегодня мы находимся здесь, чтобы их возобновить	Russian
Мы понимаем чувствительное отношение нескольких членов Конференции к некоторым аспектам вашего предложения	Russian
Червона кіннота творить дива	Ukrainian
Живи ніби завтра помреш, вчися ніби будеш жити вічно	Ukrainian
nos estamos alejando de la tormenta	Spanish
Marken skalv, och husen skakade	Swedish
تەمەنی کچەکەت چەندە؟	Kurdish Sorani
Kesî ku nû tê cih nişan bide	Kurdish Kurmanji
دڵنیا نیم کە کارە دروستەکە دەکەین	Kurdish Sorani
He was a wise hyena	English
عاشقی مەجنوون بە یادی دڵبەری لەیلا سیفەت	Kurdish Sorani
ئەمڕۆ ناتوانم یارمەتیتان بدەم	Kurdish Sorani
La bicicleta estática me toma muchas horas de trabajo	Spanish
Em bi yekrêziyê dikarin destkeftên Kurdistanê biparêzin	Kurdish Kurmanji
Dijmin pira kevnare teqand	Kurdish Kurmanji
ماندوو نەبن، دەستان خۆش بێت	Kurdish Sorani
Hon tror att jag är på	Swedish
ما هي اللغة التي يتكلمونها في المكسيك ؟	Arabic
Bedri bu eli yakalayacağı yerde karşısındakinin boynuna sarıldı	Turkish
Och, ja, utpressning	Swedish
Il tombe sur moi	Frence
Une minute fut perdue	Frence
Le mener chez la duchesse. — Et toi ?	Frence
But a moment that was near to panic passed	English
Українське містечко Рахів, розташоване серед Карпат, офіційно вважається географічним центром Європи	Ukrainian
Дитині подарували іграшковий набір лікаря - у кота почалося нове життя з важковиліковними хворобами	Ukrainian
با لە زارم بێتەدەر پشکۆی شێعر	Kurdish Sorani
Тоже без расчета	Russian
Наказуємо арештувати і привести до штабу	Ukrainian
Ah ! si je n’avais pas cette enfant, tu verrais !	Frence
Değme bana, değmeyim sana	Turkish
بما اني درست كثيراُ، فإنني نجحت في كل اختباراتي	Arabic
Lyssna på hövdingen	Swedish
ليس لديّ الوقت الكافي كي أفسّر لك هذا بالتّفصيل	Arabic
لە زنجیرەی کورت و زنجیرەی ئاساییدا کاری دەکرد	Kurdish Sorani
Они должны были найти в ней свой живой отголосок	Russian
Hiçbir sorun yok	Turkish
Donne les cinquante francs, ou je t’envoie en justice	Frence
Lady Helena regretta de ne pouvoir presser la main du brave Indien	Frence
دووچەرخەی بن دارەکە هیی منە	Kurdish Sorani
بە ئازار دەبێت	Kurdish Sorani
Att byta leverantör kan vara både komplext och kostsamt	Swedish
Международное сотрудничество крайне важно для ее успешного проведения	Russian
Рана его зажила, и он уже выезжал, делая приготовления к отъезду в Ташкент	Russian
В живих залишили лише начальника — довготелесого і довгоносого жида у шкіряних штанах і куртці	Ukrainian
"لم أكن أتوقع بأن ""توم""سيقع في حب ""ماري"	Arabic
